record_id,n_stems,stem_diameter_1_cm,stem_diameter_2_cm,stem_diameter_3_cm,stem_diameter_4_cm,stem_diameter_5_cm,height_m,life_stage,physiological_condition,classification,county,latin_name_clean,common_name_clean,generic_name_clean,genus,species,combined_stem_diameter_cm,is_multistem,crown_radius_n_m,crown_radius_s_m,crown_radius_e_m,crown_radius_w_m,crown_radius_se_m,crown_radius_nw_m,crown_radius_ne_m,crown_radius_sw_m,crown_radius_minimum_bounding_circle,crown_radius_maximum,data_contributor_id
1ac427aa-13fc-4857-ab38-93dbb3246766,1,72.0,,,,,23.0,semi_mature,good,rural,staffordshire,fagus sylvatica,beech,beech,fagus,sylvatica,72.0,False,9.5,6.5,9.5,4.0,,,,,8.0,9.5,C1
9c028aef-69f4-47a2-95a4-28b9a9d600f1,1,62.0,,,,,23.0,semi_mature,good,rural,staffordshire,fagus sylvatica,beech,beech,fagus,sylvatica,62.0,False,7.0,7.5,6.5,4.0,,,,,7.2,7.5,C1
46816d28-628b-4c95-b669-9db61ed758e5,1,70.0,,,,,18.0,semi_mature,good,rural,staffordshire,fagus sylvatica,beech,beech,fagus,sylvatica,70.0,False,6.5,7.0,5.5,9.0,,,,,7.2,9.0,C1
7925ef7a-97e8-418b-9425-9bafbd61477b,1,65.0,,,,,22.0,semi_mature,fair,rural,staffordshire,fagus sylvatica,beech,beech,fagus,sylvatica,65.0,False,4.0,6.0,6.0,13.0,,,,,9.5,13.0,C1
304a98ec-8b6a-4332-b6f3-c8e23e9cda47,1,120.0,,,,,24.0,mature,good,rural,staffordshire,fagus sylvatica,beech,beech,fagus,sylvatica,120.0,False,9.0,9.0,9.5,8.0,,,,,9.0,9.5,C1
729c1935-979a-43ed-a111-47202d4eb240,1,39.0,,,,,18.0,semi_mature,good,rural,staffordshire,betula pendula,silver birch,birch,betula,pendula,39.0,False,6.5,5.5,5.5,2.5,,,,,6.0,6.5,C1
380906d7-9dea-4a5a-8ca9-1d275ec78ca6,1,27.0,,,,,8.0,semi_mature,fair,rural,staffordshire,betula pendula,silver birch,birch,betula,pendula,27.0,False,5.5,2.0,9.0,1.0,,,,,5.0,9.0,C1
8241c07b-79a0-4fc7-84fc-fbe8f2be6f66,1,83.0,,,,,23.0,mature,good,rural,staffordshire,fagus sylvatica,beech,beech,fagus,sylvatica,83.0,False,8.0,8.5,8.0,7.0,,,,,8.2,8.5,C1
894ecd6f-fddf-4e0f-b6ab-0445b1f4a552,1,44.0,,,,,21.0,mature,good,rural,staffordshire,betula pendula,silver birch,birch,betula,pendula,44.0,False,5.5,3.5,4.0,4.0,,,,,4.5,5.5,C1
b5a212cb-d20d-483d-b9b1-60b22d273630,3,10.0,9.0,8.0,,,5.5,semi_mature,good,urban,somerset,acer distylum,lime leaved maple,other maple,acer,distylum,15.7,True,2.0,2.0,2.0,2.0,,,,,2.0,2.0,C1
1c149816-db2d-4926-a9c1-aea7d9472339,3,10.0,11.0,13.0,,,6.5,semi_mature,good,urban,somerset,acer distylum,lime leaved maple,other maple,acer,distylum,19.7,True,3.5,2.5,2.0,3.0,,,,,3.0,3.5,C1
bc86a965-74b6-4a39-8375-11c052afb093,1,14.0,,,,,5.5,semi_mature,good,urban,somerset,acer distylum,lime leaved maple,other maple,acer,distylum,14.0,False,2.5,2.5,3.0,3.0,,,,,3.0,3.0,C1
9ce1573b-c53e-4e64-8622-c9016135ec81,3,11.0,10.0,9.0,,,6.0,semi_mature,good,urban,somerset,acer distylum,lime leaved maple,other maple,acer,distylum,17.4,True,2.0,3.0,3.0,3.0,,,,,3.0,3.0,C1
762356f0-9710-4dfc-b64f-c7232b4485cb,1,17.5,,,,,6.5,semi_mature,good,urban,somerset,quercus robur,english oak,oak,quercus,robur,17.5,False,2.5,3.5,4.0,4.0,,,,,4.0,4.0,C1
8eb0dc2d-a60a-42a9-8bf7-3f954eacd175,1,14.0,,,,,5.0,semi_mature,good,urban,somerset,betula pendula,silver birch,birch,betula,pendula,14.0,False,3.0,3.0,2.0,3.0,,,,,3.0,3.0,C1
120b2464-7b34-4a76-9af6-9f766997cb25,1,25.0,,,,,10.0,semi_mature,good,urban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25.0,False,5.0,5.5,5.5,4.0,,,,,5.2,5.5,C1
6691f1e0-c186-4352-b0b0-d8752e6c52ae,1,22.5,,,,,10.0,semi_mature,good,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,22.5,False,6.5,5.5,5.0,5.5,,,,,6.0,6.5,C1
b0cb474f-e6b5-4116-9908-f15cc842d74e,1,30.5,,,,,12.0,semi_mature,good,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,30.5,False,6.5,6.5,7.0,6.0,,,,,6.5,7.0,C1
db2b413e-755f-401b-bb90-e841bc69a184,1,31.0,,,,,8.5,semi_mature,fair,urban,somerset,prunus avium,wild cherry,cherry,prunus,avium,31.0,False,5.5,5.0,5.0,4.0,,,,,5.2,5.5,C1
bcda3bb5-04aa-458c-b3aa-7f85c49362ce,1,19.0,,,,,8.5,semi_mature,good,urban,somerset,pyrus communis,pear,pear,pyrus,communis,19.0,False,2.0,2.5,2.0,2.5,,,,,2.2,2.5,C1
f52e5453-c1da-421e-a01b-0c26b8f31c06,1,27.5,,,,,11.0,semi_mature,good,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,27.5,False,7.5,6.5,7.0,6.5,,,,,7.0,7.5,C1
3e1c41ff-5e75-49ca-b0bd-85dbe126da3c,1,71.0,,,,,19.5,mature,good,urban,somerset,tilia europaea,common lime,lime,tilia,europaea,71.0,False,7.5,7.0,7.5,8.0,,,,,7.8,8.0,C1
8f2c4107-2687-4d04-9500-bf73c06d75d7,1,61.0,,,,,15.0,mature,fair,urban,somerset,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,61.0,False,7.0,6.5,7.5,7.0,,,,,7.2,7.5,C1
f1579c27-04e9-44cc-b446-4bd8995998ea,2,27.0,21.0,,,,10.5,mature,good,urban,somerset,prunus avium,wild cherry,cherry,prunus,avium,34.2,True,6.0,5.5,5.5,5.0,,,,,5.8,6.0,C1
e3144d66-67e2-48f6-8343-a1259cd0fbe3,1,79.5,,,,,15.5,mature,fair,urban,somerset,aesculus indica,horse chestnut,horse chestnut,aesculus,indica,79.5,False,6.0,7.0,6.0,7.5,,,,,6.8,7.5,C1
2f6736e6-beb8-4514-8be2-bab3448e3e29,1,18.5,,,,,8.5,semi_mature,good,urban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,18.5,False,4.0,6.0,6.0,4.0,,,,,5.0,6.0,C1
68ecd22d-56c9-40f8-86d4-49cfbd337a2f,1,39.0,,,,,13.0,semi_mature,good,urban,somerset,cedrus atlantica,atlas cedar,cedar,cedrus,atlantica,39.0,False,5.0,5.0,5.0,6.0,,,,,5.5,6.0,C1
aed64485-d8a6-4543-b141-b849dd9103bb,1,43.0,,,,,12.5,semi_mature,good,urban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,43.0,False,5.5,6.0,5.5,4.0,,,,,5.8,6.0,C1
e7bfeb78-db94-4be3-b9b2-952aef62b885,1,74.0,,,,,16.5,mature,good,urban,somerset,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,74.0,False,8.0,7.5,7.5,7.0,,,,,7.8,8.0,C1
453387ca-341d-4d89-906b-6cd8ebf6c94d,1,125.0,,,,,23.5,mature,good,urban,somerset,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,125.0,False,13.5,10.5,11.0,12.0,,,,,12.0,13.5,C1
8b19ad4d-627a-428b-becb-a9e387a60289,1,110.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,110.0,False,8.0,13.0,14.0,11.0,,,,,12.5,14.0,C1
c31553f5-2efd-4bb1-9d17-83d72a2948a8,1,88.0,,,,,33.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,88.0,False,7.0,9.0,14.0,11.0,,,,,12.5,14.0,C1
de442b4a-3173-455b-9dfa-8b8a36d3d890,1,114.0,,,,,35.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,114.0,False,8.0,12.5,14.0,10.0,,,,,12.0,14.0,C1
4b941949-c0c8-4837-a2d1-fff7d544a058,1,112.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,112.0,False,8.0,10.0,13.0,17.0,,,,,15.0,17.0,C1
4a44843f-cb56-42a3-80b4-0c11757b8c63,1,97.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,97.0,False,10.0,11.0,14.0,14.0,,,,,14.0,14.0,C1
99be30a5-4cab-4ff4-869c-e5449e50004c,1,95.0,,,,,37.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,95.0,False,9.0,9.0,12.0,12.0,,,,,12.0,12.0,C1
fa11857d-4c6f-4df8-b26c-0f9c826db1f3,1,104.0,,,,,36.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,104.0,False,9.0,11.0,14.0,10.0,,,,,12.0,14.0,C1
6eb0563d-b176-4b57-9aaf-64b545d13214,1,91.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,91.0,False,9.0,9.0,14.0,10.0,,,,,12.0,14.0,C1
2b02ad38-b7f1-4706-9602-b0025c5fa4f0,1,108.0,,,,,34.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,108.0,False,10.0,10.0,13.0,12.0,,,,,12.5,13.0,C1
2c153e8d-6d20-496d-ad4c-4bfac44d5f84,1,109.0,,,,,28.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,109.0,False,12.0,10.0,13.0,10.0,,,,,11.5,13.0,C1
508458d4-8112-4974-91e6-9b11474d9dca,1,84.0,,,,,28.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,84.0,False,9.0,9.0,13.0,10.0,,,,,11.5,13.0,C1
79c24bf8-49a2-41c7-b9fa-8e8c9912daca,1,94.5,,,,,32.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,94.5,False,8.0,11.0,13.0,10.0,,,,,11.5,13.0,C1
4a9b2ac4-8f94-426d-b6dd-18612dd5714c,1,101.0,,,,,35.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,101.0,False,9.0,10.0,13.0,10.0,,,,,11.5,13.0,C1
c13a4b23-d45e-4118-b6eb-73e56ff6b5cc,1,157.0,,,,,29.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,157.0,False,11.0,10.0,14.0,10.0,,,,,12.0,14.0,C1
a281808a-1f5d-43f3-86c4-865a2359ff5c,1,114.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,114.0,False,9.0,10.0,15.0,13.0,,,,,14.0,15.0,C1
da7a63ed-88a3-4046-b757-b8b9e144850a,1,116.0,,,,,35.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,116.0,False,10.0,11.0,15.0,13.0,,,,,14.0,15.0,C1
aa0387f0-3ae8-494b-b02c-b6917621f2ce,1,104.0,,,,,32.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,104.0,False,11.0,10.0,14.0,13.0,,,,,13.5,14.0,C1
e59d6650-0289-4654-a02e-f6efcddcc719,1,119.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,119.0,False,8.0,11.0,16.0,12.0,,,,,14.0,16.0,C1
0b128cd9-5d58-41b9-b6eb-e4290f1cc281,1,111.0,,,,,35.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,111.0,False,13.0,10.0,16.0,15.0,,,,,15.5,16.0,C1
517a8dd3-82b7-465a-8232-02f7dd03cfbc,1,23.5,,,,,14.0,young,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,23.5,False,7.0,6.0,8.0,6.0,,,,,7.0,8.0,C1
c9fce1af-e0a0-4bee-95cc-3eb2c72e42da,1,98.5,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,98.5,False,10.0,11.0,12.0,10.0,,,,,11.0,12.0,C1
fe45e52e-557b-409c-ae83-0952a66c8fed,1,89.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,89.0,False,11.0,10.0,12.0,10.0,,,,,11.0,12.0,C1
328d2f89-d2a9-4d3d-ae02-c52473c12cf3,1,97.0,,,,,25.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,97.0,False,12.0,7.0,12.0,11.0,,,,,11.5,12.0,C1
a9cd2224-e45d-437d-ad3e-292b451ec452,1,100.0,,,,,25.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,100.0,False,7.0,8.0,10.0,8.0,,,,,9.0,10.0,C1
793a5c70-cbd2-4daf-b0e5-e0f99f01c051,1,90.0,,,,,27.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,90.0,False,7.0,10.0,,15.0,,,,,8.5,15.0,C1
0d387431-3dfa-4713-b534-82657079d120,1,105.0,,,,,28.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,105.0,False,9.0,12.0,12.0,13.0,,,,,12.5,13.0,C1
092d8f41-bb15-484a-b4bd-a3ab3c6dcd57,1,71.0,,,,,25.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,71.0,False,6.0,11.0,11.0,13.0,,,,,12.0,13.0,C1
2bc26536-786f-47b6-aed8-67af335280e9,1,83.0,,,,,25.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,83.0,False,8.0,7.0,10.0,11.0,,,,,10.5,11.0,C1
d6db42b7-9d69-45af-8f9f-e1bb4aea55ee,1,106.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,106.0,False,11.0,8.0,14.0,14.0,,,,,14.0,14.0,C1
d041d7b8-e3e4-4968-a987-66535d1bb627,1,89.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,89.0,False,9.0,8.0,12.0,12.0,,,,,12.0,12.0,C1
cfc3af37-1cb5-439a-a7bd-dc4dcbbd4de8,1,105.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,105.0,False,12.0,10.0,10.0,12.0,,,,,11.0,12.0,C1
69fbb23d-4dd5-4cb3-8216-dd1b08cdce05,1,124.0,,,,,32.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,124.0,False,9.0,11.0,13.0,13.0,,,,,13.0,13.0,C1
007ab064-c4dc-45fe-b80e-302aac135170,1,106.0,,,,,28.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,106.0,False,6.0,10.0,10.0,14.0,,,,,12.0,14.0,C1
5bd5a8bf-9d5d-4eb2-985b-2d75f90caa5d,1,97.5,,,,,28.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,97.5,False,9.0,11.0,9.0,15.0,,,,,12.0,15.0,C1
ee429a95-c605-4569-8df5-649eb7d04f2a,1,97.0,,,,,32.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,97.0,False,10.0,12.0,10.0,14.0,,,,,12.0,14.0,C1
d05d0a2b-6135-45de-a2ae-3dc9b158e0f8,1,75.5,,,,,25.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,75.5,False,8.0,6.0,10.0,12.0,,,,,11.0,12.0,C1
824dcbdd-6fe2-4b51-9010-fa00eeb99076,1,90.0,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,90.0,False,12.0,10.0,10.0,12.0,,,,,11.0,12.0,C1
5f1af5cc-9084-42c8-a26d-165f9455c43d,1,84.5,,,,,25.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,84.5,False,9.0,8.0,13.0,12.0,,,,,12.5,13.0,C1
f7aa00d1-a824-47c5-aa27-14ec27ca23e9,1,87.5,,,,,25.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,87.5,False,7.0,11.0,10.0,12.0,,,,,11.0,12.0,C1
f30bf147-d38d-416f-9dfe-883785a60b5f,1,82.0,,,,,28.0,mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,82.0,False,9.0,10.0,10.0,13.0,,,,,11.5,13.0,C1
c9bfe932-695a-4ba1-a586-c6ae2449524e,1,91.5,,,,,25.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,91.5,False,9.0,11.0,12.0,11.0,,,,,11.5,12.0,C1
aa6d3651-b6a8-422b-877e-5aa49048f045,1,83.5,,,,,30.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,83.5,False,9.0,11.0,11.0,11.0,,,,,11.0,11.0,C1
1925878b-bec7-4939-9e44-6a2a53a95397,1,86.0,,,,,28.0,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,86.0,False,9.0,10.0,11.0,12.0,,,,,11.5,12.0,C1
b6af5f2d-0b94-4fad-b4e0-bc334b0f63d9,1,31.0,,,,,14.0,semi_mature,good,urban,somerset,betula pendula,silver birch,birch,betula,pendula,31.0,False,4.0,6.0,6.0,4.0,,,,,5.0,6.0,C1
de7a4edd-cecd-49e2-8903-0fb9419a627f,1,20.0,,,,,5.0,semi_mature,poor,urban,somerset,prunus avium,wild cherry,cherry,prunus,avium,20.0,False,1.0,4.0,2.0,2.0,,,,,2.5,4.0,C1
f08e12f2-1599-4412-8670-d67f351046f8,1,29.0,,,,,14.0,semi_mature,good,urban,somerset,betula pendula,silver birch,birch,betula,pendula,29.0,False,4.0,4.0,5.5,6.0,,,,,5.8,6.0,C1
e0fbbead-855f-4e96-ba7b-d0f9c1074df3,2,20.5,20.0,,,,5.0,mature,fair,urban,somerset,sambucas nigra,black elder,elder,sambucas,nigra,28.6,True,2.5,2.0,2.0,4.0,,,,,3.0,4.0,C1
4db44926-afd4-4258-aa1f-ca6e47f2e2ec,1,24.5,,,,,11.0,semi_mature,good,urban,somerset,x cupressocyparis,leyland cypress,cypress,cupressocyparis,cupressocyparis,24.5,False,2.5,1.0,3.0,1.0,,,,,2.0,3.0,C1
3e081ccb-4e50-4772-87d3-f7a7766f3046,2,10.0,8.0,,,,4.0,semi_mature,fair,urban,somerset,malus sylvestris,crab apple,apple,malus,sylvestris,12.8,True,0.0,5.0,2.0,2.0,,,,,2.5,5.0,C1
f3fbbd8d-c89e-4427-8167-81012858e13a,1,72.5,,,,,12.0,mature,fair,urban,somerset,quercus robur,english oak,oak,quercus,robur,72.5,False,7.0,8.0,8.0,7.0,,,,,7.5,8.0,C1
82687daf-5545-4c4a-812c-300e57885adf,1,35.0,,,,,10.0,semi_mature,poor,suburban,somerset,ulmus procera,english cork elm,elm,ulmus,procera,35.0,False,5.0,5.0,4.0,5.0,,,,,5.0,5.0,C1
219c3a00-dc09-45f4-ac91-146a9f9d2e07,1,30.0,,,,,12.0,semi_mature,good,suburban,somerset,ulmus procera,english cork elm,elm,ulmus,procera,30.0,False,4.0,4.0,4.0,3.0,,,,,4.0,4.0,C1
c66b75a7-ef7d-4dcf-8c06-529e54ee9388,1,10.0,,,,,3.5,young,fair,suburban,somerset,corylus avellana,hazel,hazel,corylus,avellana,10.0,False,3.0,1.0,1.0,2.0,,,,,2.0,3.0,C1
712f0de1-b202-433e-87da-195732a60b02,2,37.0,31.0,,,,10.0,semi_mature,poor,urban,greater_london,taxus baccata,common yew,yew,taxus,baccata,48.3,True,3.5,2.5,4.0,3.5,,,,,3.8,4.0,C1
c4c85ade-3da5-46e2-a18f-8948d9f8c793,1,88.0,,,,,12.0,semi_mature,good,urban,greater_london,tilia europaea,common lime,lime,tilia,europaea,88.0,False,2.0,3.0,2.0,2.0,,,,,2.5,3.0,C1
e931771d-8f91-4791-ad22-fc8371d1560d,1,28.0,,,,,10.0,semi_mature,good,suburban,somerset,prunus avium,wild cherry,cherry,prunus,avium,28.0,False,4.0,4.0,4.5,5.0,,,,,4.8,5.0,C1
e1c1b32a-9d00-46ea-8532-5a7c9db10a37,1,19.0,,,,,12.0,young,good,suburban,somerset,betula pendula,silver birch,birch,betula,pendula,19.0,False,4.0,5.0,4.0,4.0,,,,,4.5,5.0,C1
05f60f8e-a8a4-4031-a9bc-3d0bbec2f6ae,1,90.5,,,,,19.0,mature,good,suburban,somerset,quercus robur,english oak,oak,quercus,robur,90.5,False,8.5,11.0,11.0,8.0,,,,,9.8,11.0,C1
e40406a4-175e-4771-80c3-515a74856c6d,1,50.0,,,,,10.0,mature,fair,suburban,somerset,fraxinus pendula,european weeping ash,ash,fraxinus,pendula,50.0,False,5.5,5.0,3.0,5.0,,,,,5.2,5.5,C1
ca461237-a212-4247-aa0a-ae8c42c0dbc7,1,42.0,,,,,10.5,semi_mature,fair,suburban,somerset,ginkgo biloba,common ginkgo,ginkgo,ginkgo,biloba,42.0,False,2.5,4.5,2.0,6.0,,,,,4.0,6.0,C1
9d0d2fe9-30d2-4997-9631-b1a5ff262da3,1,25.0,,,,,8.0,semi_mature,good,urban,somerset,chamaecyparis lawsoniana,lawson's cypress,cypress,chamaecyparis,lawsoniana,25.0,False,1.0,2.0,2.0,2.0,,,,,2.0,2.0,C1
baadc5c2-8a46-4931-b985-898d5453fe6d,1,15.0,,,,,8.0,young,fair,urban,somerset,chamaecyparis lawsoniana,lawson's cypress,cypress,chamaecyparis,lawsoniana,15.0,False,1.0,1.0,2.0,2.0,,,,,2.0,2.0,C1
b592754f-9253-485a-a14d-cc05a2c6cdf6,1,24.0,,,,,8.0,semi_mature,good,urban,somerset,chamaecyparis lawsoniana,lawson's cypress,cypress,chamaecyparis,lawsoniana,24.0,False,2.0,1.0,2.5,2.5,,,,,2.5,2.5,C1
c554eddf-8493-4702-9ef4-d7d245fb0714,1,26.5,,,,,7.0,semi_mature,good,urban,somerset,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,26.5,False,4.0,2.0,4.0,4.0,,,,,4.0,4.0,C1
c9b42d00-9f8a-4304-a4b5-58c06db56e32,1,14.0,,,,,5.0,young,good,urban,somerset,chamaecyparis nootkatensis,nootka cypress,cypress,chamaecyparis,nootkatensis,14.0,False,2.0,1.0,3.0,2.0,,,,,2.5,3.0,C1
eb1d2be8-4fe6-4442-ab72-d5d4a54833e7,1,18.5,,,,,5.0,mature,good,urban,somerset,laurus nobilis,bay,bay,laurus,nobilis,18.5,False,3.0,1.0,3.0,3.0,,,,,3.0,3.0,C1
9eb9af1b-afe5-4dbd-b057-47f599697702,1,19.0,,,,,5.0,mature,good,urban,somerset,laurus nobilis,bay,bay,laurus,nobilis,19.0,False,1.0,3.0,2.0,3.0,,,,,2.5,3.0,C1
fe864f5a-db91-4757-bd35-b2bb704a7567,1,96.0,,,,,20.0,mature,good,urban,somerset,aesculus hippocastanum,horse chestnut,horse chestnut,aesculus,hippocastanum,96.0,False,6.0,9.0,9.0,6.0,,,,,7.5,9.0,C1
13440050-cb35-4548-a6c0-8e660c6c6edb,1,25.5,,,,,10.0,semi_mature,good,urban,somerset,chamaecyparis lawsoniana,lawson's cypress,cypress,chamaecyparis,lawsoniana,25.5,False,2.0,2.0,3.0,2.0,,,,,2.5,3.0,C1
27c4802f-bc9d-44dd-8757-c72201cd64d7,1,16.5,,,,,3.0,semi_mature,good,urban,somerset,prunus cheals,weeping japanese cherry,cherry,prunus,cheals,16.5,False,3.0,1.0,1.0,3.0,,,,,2.0,3.0,C1
7fc99225-bb1a-4a21-a8e8-bfac3003770f,2,38.5,36.0,,,,22.0,semi_mature,good,urban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,52.7,True,7.0,7.0,5.0,7.0,,,,,7.0,7.0,C1
faad020f-d9a7-470f-a9aa-05f6e2ea58ec,2,30.5,25.5,,,,8.0,mature,good,suburban,somerset,prunus avium,wild cherry,cherry,prunus,avium,39.8,True,5.0,5.0,4.5,6.0,,,,,5.2,6.0,C1
ebace954-b9b8-44aa-b43b-5c1804b43f23,1,31.5,,,,,10.0,mature,good,suburban,somerset,pyrus communis,pear,pear,pyrus,communis,31.5,False,3.0,5.0,6.5,6.0,,,,,6.2,6.5,C1
a84931cd-e007-4e14-8df2-0185a330114a,1,55.0,,,,,17.5,semi_mature,good,suburban,somerset,fagus sylvatica,beech,beech,fagus,sylvatica,55.0,False,8.0,8.5,8.0,6.0,,,,,8.2,8.5,C1
6ab9ce0b-593c-4007-a771-3fd24aafba84,4,18.0,15.0,10.5,10.0,,9.0,semi_mature,good,suburban,somerset,corylus avellana,hazel,hazel,corylus,avellana,27.6,True,6.0,4.0,6.0,4.0,,,,,5.0,6.0,C1
0dab815e-a164-44c0-acc3-fc5021c32c7c,1,30.0,,,,,11.0,semi_mature,fair,suburban,somerset,ilex aquifolium,english holly,holly,ilex,aquifolium,30.0,False,3.0,2.0,2.0,2.0,,,,,2.5,3.0,C1
6618aad8-f336-43a4-87ae-ac600f3b6940,2,13.0,12.5,,,,9.5,young,fair,suburban,somerset,acer pseudoplatanus,sycamore,sycamore,acer,pseudoplatanus,18.0,True,5.0,1.5,4.5,2.0,,,,,3.2,5.0,C1
bf683a91-6fce-475f-9169-0d5083ee9771,1,60.0,,,,,20.0,mature,poor,suburban,somerset,robinia pseudoacacia,black locust,locust,robinia,pseudoacacia,60.0,False,8.0,8.5,9.0,8.0,,,,,8.5,9.0,C1
19bda8b8-c1cb-49b0-b428-7563db28f71d,1,21.0,,,,,8.0,young,good,suburban,somerset,aesculus hippocastanum,horse chestnut,horse chestnut,aesculus,hippocastanum,21.0,False,4.0,3.5,3.5,4.0,,,,,3.8,4.0,C1
64934ca3-ddc2-4f7e-835d-a60a704bd20b,3,36.5,33.0,30.0,,,12.0,semi_mature,poor,suburban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,57.6,True,7.0,10.5,3.0,7.0,,,,,8.8,10.5,C1
c59b3576-384f-442b-819d-5996f93caa3c,1,76.0,,,,,10.0,mature,fair,rural,staffordshire,taxus baccata,common yew,yew,taxus,baccata,76.0,False,6.5,6.5,5.5,5.5,,,,,6.5,6.5,C1
4678ca0b-c27c-4ed1-a7c0-b3221646672c,1,62.5,,,,,19.0,semi_mature,good,rural,staffordshire,cedrus atlantica,atlas cedar,cedar,cedrus,atlantica,62.5,False,6.5,7.0,6.0,6.5,,,,,6.8,7.0,C1
d0dfe4f0-47d5-4070-a44d-c6985637be73,1,125.5,,,,,22.0,mature,good,rural,staffordshire,cedrus atlantica,atlas cedar,cedar,cedrus,atlantica,125.5,False,8.5,13.5,11.5,6.0,,,,,11.0,13.5,C1
2a40c2d2-14e1-4881-a632-3a8e06ab370b,1,76.5,,,,,21.5,semi_mature,good,rural,staffordshire,cedrus atlantica,atlas cedar,cedar,cedrus,atlantica,76.5,False,6.5,12.0,5.0,10.0,,,,,9.2,12.0,C1
156f515d-6e03-4549-b250-157f8b6f60bf,2,43.0,28.0,,,,11.5,semi_mature,good,rural,staffordshire,taxus baccata,common yew,yew,taxus,baccata,51.3,True,5.0,3.0,3.5,7.5,,,,,5.5,7.5,C1
